gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,cluster,churn_proba,stay_proba,historical_CLV,expected_future_months,expected_future_revenue,expected_CLV,months_into_current,cluster_v2
0,0,1,0,1,1,0,23,324.45277540025984,1.0,3,3.432550435280139,3.3591596374806945,0,2,0.0038071554,0.9961929,4124.45277540026,0.9961928725242615,1095.8121597766876,5220.264935176948,0.0,0
1,1,1,1,1,12,1,32,265.40728973692063,12.0,5,1.469406130704777,1.5375547013929955,0,1,0.00016676531,0.9998332,6265.407289736921,11.997998714447021,13197.798585891724,19463.205875628642,0.0,1
0,1,1,1,1,1,1,25,304.4531774658175,1.0,8,2.565371054210268,2.5914232356235294,0,2,0.0009877072,0.9990123,9604.453177465817,0.999012291431427,1098.9135205745697,10703.366698040387,0.0,1
0,1,0,0,1,1,0,29,136.8843512289118,1.0,3,1.0353993212652517,0.3283673048066917,1,0,0.99250823,0.0074917674,3936.884351228912,0.007491767406463623,8.240944147109985,3945.1252953760218,0.0,3
0,1,1,0,1,1,0,29,58.35847889588528,1.0,0,0.0,0.0,1,0,0.88403547,0.11596453,558.3584788958852,0.11596453189849854,127.56098508834839,685.9194639842336,0.0,3
1,1,1,0,1,1,0,29,273.76351945985,1.0,13,2.487606777051348,2.6222170126878988,0,2,0.0009642867,0.9990357,15073.76351945985,0.9990357160568237,1098.939287662506,16172.702807122356,0.0,0
1,1,1,0,1,12,1,32,280.2610651567815,11.0,4,1.8300562333560664,1.7613581184942633,0,1,0.000983657,0.99901634,5180.261065156781,10.989179790019989,12088.097769021988,17268.35883417877,1.0,1
1,1,1,0,1,12,0,25,449.0337204131831,12.0,7,0.0147099999751787,0.0379948301323616,0,1,0.0001535561,0.99984646,8649.033720413183,11.998157501220703,13197.973251342773,21847.006971755956,0.0,3
1,0,0,0,1,1,0,24,204.4445266602356,1.0,1,0.4962393509387981,0.0,1,0,0.99632,0.0036799908,1804.4445266602356,0.003679990768432617,4.047989845275879,1808.4925165055115,0.0,3
0,1,1,1,1,12,0,32,22.94699672855137,12.0,1,2.024992266592596,2.0601206997511223,0,1,0.005048927,0.99495107,1622.9469967285513,11.939412832260132,13133.354115486145,14756.301112214696,0.0,1
1,1,0,0,1,6,0,33,20.979360045511484,6.0,18,1.8210890825230617,1.8549366854021576,0,2,0.0020393352,0.9979607,20320.979360045512,5.987764120101929,6586.540532112122,26907.519892157634,0.0,0
1,1,1,1,1,1,1,26,156.9330595507916,1.0,4,1.0199277868244792,0.9124065584154208,0,0,0.020722827,0.9792772,5056.933059550792,0.9792771935462952,1077.2049129009247,6134.137972451716,0.0,1
1,1,1,0,1,12,0,25,92.04709091794916,12.0,2,0.264835190348238,0.3628632588014079,0,1,0.014546928,0.98545307,2792.0470909179494,11.82543683052063,13007.980513572693,15800.027604490642,0.0,3
0,0,1,1,1,6,0,29,219.76091800688545,6.0,1,1.85813138731892,1.953873440084708,0,1,0.041684005,0.95831597,1819.7609180068855,5.749895811080933,6324.885392189026,8144.646310195912,0.0,1
0,1,1,1,1,6,1,26,203.5493329578112,6.0,6,4.77789677663503,4.714157780992903,0,2,0.00021450821,0.9997855,7303.549332957811,5.99871289730072,6598.584187030792,13902.133519988603,0.0,0
1,1,0,0,1,1,1,32,5.406180569254531,1.0,0,0.88035005470123,0.0,1,0,0.9904975,0.0095024705,505.4061805692545,0.00950247049331665,10.452717542648315,515.8588981119028,0.0,3
0,1,1,0,1,12,0,29,424.3530558598373,12.0,8,3.6533273634898,3.539171260808088,0,1,3.5796107e-05,0.9999642,9724.353055859838,11.99957013130188,13199.527144432068,22923.880200291904,0.0,0
0,1,1,0,1,12,0,29,141.80584523448138,12.0,3,3.233590545308424,3.282858742163371,0,1,0.00016770647,0.9998323,3941.8058452344812,11.997987270355225,13197.785997390747,17139.59184262523,0.0,0
0,0,0,0,0,1,0,31,278.50699454322734,1.0,4,1.6001440563811191,1.5540083211679998,0,3,0.025702534,0.97429746,5178.506994543227,0.9742974638938904,1071.7272102832794,6250.234204826506,0.0,2
1,1,0,0,1,1,1,32,240.52713036453343,1.0,2,2.231345010183689,2.267857736643984,0,2,0.016188854,0.98381114,2940.5271303645336,0.9838111400604248,1082.1922540664673,4022.719384431001,0.0,0
1,1,0,0,1,1,0,29,153.50816808676635,1.0,2,2.6722109841789305,2.5924396937378487,0,2,0.08476986,0.91523015,2853.5081680867665,0.9152301549911499,1006.7531704902649,3860.2613385770314,0.0,0
1,1,1,0,1,1,0,31,204.588644463828,1.0,2,1.565315070564777,1.5049967152972832,0,0,0.14664929,0.8533507,2904.588644463828,0.8533506989479065,938.6857688426971,3843.2744133065253,0.0,3
0,1,0,0,1,1,1,30,42.25437246148199,1.0,2,1.639539273579957,1.7692226648456817,0,0,0.18282856,0.81717145,2742.254372461482,0.8171714544296265,898.8885998725891,3641.142972334071,0.0,3
1,1,0,0,1,12,1,37,242.3556849433538,11.0,2,1.5204261296401522,1.4110459508203117,0,1,0.0010597995,0.9989402,2942.355684943354,10.988342523574829,12087.176775932312,15029.532460875665,1.0,0
0,1,1,0,1,12,0,32,432.0703548070003,11.0,4,0.7845706889463031,0.7584080205112212,0,1,0.00033278824,0.9996672,5332.0703548070005,10.996339499950409,12095.97344994545,17428.04380475245,1.0,1
1,1,0,0,1,1,0,24,99.41448252766834,1.0,2,1.3403120982709489,0.5707506088427259,1,0,0.99602807,0.0039719343,2799.4144825276685,0.0039719343185424805,4.3691277503967285,2803.783610278065,0.0,3
1,1,0,0,1,6,0,31,35.0451923272218,5.0,3,2.8235354481665182,2.796609274968707,0,2,0.012910297,0.9870897,3835.0451923272217,4.935448467731476,5428.993314504623,9264.038506831845,1.0,0
1,1,0,0,1,1,1,30,150.22203685612638,1.0,2,1.1886369604758575,1.2196893237399349,0,0,0.052630518,0.94736946,2850.2220368561266,0.9473694562911987,1042.1064019203186,3892.328438776445,0.0,3
0,1,0,0,1,6,1,30,41.64680053446854,5.0,2,1.9366673782395896,0.5581106102649069,1,0,0.9575724,0.0424276,2741.6468005344686,0.21213799715042114,233.35179686546326,2974.998597399932,1.0,3
1,1,1,1,1,1,0,24,167.06597610290362,1.0,1,0.7299946371075423,0.6513531910667038,1,0,0.8380016,0.16199839,1767.0659761029037,0.16199839115142822,178.19823026657104,1945.2642063694748,0.0,3
1,1,1,0,1,6,0,29,357.73880278242723,6.0,3,2.7871263461710005,2.809694687875516,0,2,0.0006975324,0.99930245,4157.738802782427,5.995814681053162,6595.396149158478,10753.134951940905,0.0,0
1,1,1,1,0,12,1,33,172.11034804210288,11.0,2,2.018338433076561,2.12049680356916,0,3,0.00021036091,0.99978966,2872.110348042103,10.997686207294464,12097.45482802391,14969.565176066013,1.0,2
0,1,0,0,1,12,1,35,137.05158052055813,12.0,1,2.6499247270730244,2.4019705500746404,0,1,0.0072840108,0.992716,1737.0515805205582,11.91259217262268,13103.851389884949,14840.902970405506,0.0,0
1,1,0,0,0,6,1,37,172.2209599892664,6.0,3,2.0835602624735827,2.3006035122722377,0,3,0.0008458585,0.99915415,3972.2209599892662,5.994924902915955,6594.41739320755,10566.638353196817,0.0,2
0,0,0,0,1,1,0,33,204.3207074444132,1.0,1,1.76887581994461,1.1889811146745726,1,0,0.828767,0.171233,1804.320707444413,0.17123299837112427,188.3562982082367,1992.6770056526498,0.0,3
1,1,0,1,1,12,0,30,346.43272524838585,12.0,5,0.7493287093903747,0.7563593118118961,0,1,8.0216334e-05,0.9999198,6346.432725248385,11.999037265777588,13198.940992355347,19545.373717603732,0.0,1
0,1,0,0,1,1,1,29,98.34150224252453,1.0,1,2.8510584599227538,2.8437326779424765,0,2,0.054999884,0.9450001,1698.3415022425245,0.9450001120567322,1039.5001232624054,2737.8416255049297,0.0,0
0,1,1,0,1,1,0,28,149.2184533415032,1.0,3,1.6280114619214,1.7495253972780365,0,0,0.03483165,0.96516836,3949.2184533415034,0.9651683568954468,1061.6851925849915,5010.903645926495,0.0,3
0,1,0,0,1,1,1,25,281.29663755530675,1.0,6,1.9005682404881536,1.9772074175601608,0,2,0.0032511267,0.99674886,7381.296637555307,0.9967488646507263,1096.423751115799,8477.720388671107,0.0,0
1,1,0,0,1,6,1,27,152.59682254537788,6.0,4,1.028343687143304,0.968246226106625,0,0,0.0025841075,0.9974159,5052.596822545378,5.984495401382446,6582.944941520691,11635.541764066069,0.0,3
1,1,1,1,1,1,1,26,50.394566055059386,1.0,4,1.178913654589364,1.0813418390616734,0,0,0.054818034,0.94518197,4950.39456605506,0.9451819658279419,1039.700162410736,5990.094728465796,0.0,1
0,0,0,0,1,1,1,27,314.9495089872364,1.0,7,2.0927248885707623,2.1692770112666584,0,2,0.00028792568,0.99971205,8514.949508987236,0.9997120499610901,1099.683254957199,9614.632763944435,0.0,0
1,1,0,0,1,1,1,27,133.4049762315199,1.0,1,2.7240688133329467,2.786146312528704,0,2,0.28969076,0.71030927,1733.4049762315199,0.7103092670440674,781.3401937484741,2514.745169979994,0.0,0
1,0,0,0,1,1,0,30,257.4325776977206,1.0,1,2.1537655417121018,1.5136330852235196,1,0,0.97084314,0.029156864,1857.4325776977207,0.029156863689422607,32.07255005836487,1889.5051277560856,0.0,3
1,0,1,0,1,12,0,31,55.09299271380669,9.0,2,3.4040923278106474,3.4947763027132823,0,1,0.00034871727,0.99965125,2755.092992713807,8.996861279010773,9896.54740691185,12651.640399625656,3.0,0
0,1,0,1,1,6,1,28,119.20182414353596,6.0,1,1.7394254353915377,1.6337403177777752,0,1,0.10639152,0.89360845,1719.201824143536,5.361650705337524,5897.815775871277,7617.017600014813,0.0,1
1,0,1,0,1,12,0,28,57.23835630942688,12.0,4,2.392317473010648,2.4636181043579763,0,1,0.0007026413,0.9992974,4957.238356309427,11.991568565368652,13190.725421905518,18147.963778214944,0.0,0
0,1,1,1,1,12,1,27,93.69977464125384,12.0,3,1.0363534152275804,0.9516060258683854,0,1,0.0064142914,0.9935857,3893.699774641254,11.923028469085693,13115.331315994263,17009.031090635515,0.0,1
1,1,0,0,1,1,0,21,124.82185421919164,1.0,1,1.6817786874712697,1.1958850538250454,1,0,0.9924453,0.00755471,1724.8218542191917,0.0075547099113464355,8.310180902481079,1733.1320351216727,0.0,3
1,1,0,0,1,6,1,31,64.86068682974536,6.0,4,1.6558197786193414,1.6724775622154548,0,2,0.0024516247,0.9975484,4964.860686829746,5.9852904081344604,6583.8194489479065,11548.680135777653,0.0,0
1,0,0,0,1,1,0,26,55.95896229874315,1.0,5,1.6274488384787162,1.7524003690326826,0,0,0.023478832,0.9765212,6055.958962298743,0.9765211939811707,1074.1733133792877,7130.132275678031,0.0,3
0,1,0,0,1,1,0,29,20.07629923959284,1.0,0,1.632646555901161,1.9886898484691995,1,0,0.9028539,0.097146094,520.0762992395928,0.09714609384536743,106.86070322990417,626.937002469497,0.0,3
0,1,0,0,1,1,1,27,119.59960378658218,1.0,2,1.1313923669529595,1.1122760273159886,0,0,0.27063742,0.7293626,2819.599603786582,0.7293626070022583,802.2988677024841,3621.898471489066,0.0,3
0,1,0,0,1,12,1,30,466.0276398041492,10.0,1,3.5197164705847745,3.5489163042164584,0,1,0.00020602821,0.99979395,2066.027639804149,9.997939467430115,10997.733414173126,13063.761053977276,2.0,0
0,1,0,0,1,1,0,20,58.360607217218686,1.0,1,2.098279527989651,2.355221406724572,1,0,0.9677028,0.032297194,1658.3606072172188,0.03229719400405884,35.52691340446472,1693.8875206216835,0.0,3
1,1,1,1,0,6,1,30,101.52248116844336,3.0,3,1.7801676311169046,1.5532697607224,0,3,0.025931207,0.9740688,3901.5224811684434,2.922206461429596,3214.4271075725555,7115.949588740999,3.0,2
1,1,0,0,1,1,0,31,132.06838275326817,1.0,8,2.8407955978874524,2.6832492580862004,0,2,0.0019925486,0.9980075,9432.068382753268,0.9980074763298035,1097.8082239627838,10529.876606716052,0.0,0
0,0,1,0,0,1,0,23,12.120455362055182,1.0,0,0.6734753705128015,0.6095998486054017,1,3,0.99721354,0.0027864575,512.1204553620552,0.0027864575386047363,3.06510329246521,515.1855586545204,0.0,2
0,1,0,0,1,1,1,28,106.87614357369942,1.0,1,0.5224080775499583,0.0,1,0,0.9910403,0.008959711,1706.8761435736994,0.008959710597991943,9.855681657791138,1716.7318252314906,0.0,3
1,0,1,0,0,12,0,31,323.4359895962682,10.0,1,1.9639220151036472,2.0929510999238228,0,3,0.0022711873,0.9977288,1923.4359895962682,9.977288246154785,10975.017070770264,12898.453060366532,2.0,2
1,1,0,0,1,6,1,34,1.1849406914541731,6.0,5,3.4210987394676966,3.3654698428407537,0,2,0.000177219,0.9998228,6001.184940691454,5.998936772346497,6598.830449581146,12600.015390272602,0.0,0
1,1,0,1,0,12,1,31,8.643677292019579,12.0,2,2.357873102659552,2.4476355201367426,0,3,0.0011349742,0.998865,2708.6436772920197,11.986380100250244,13185.018110275269,15893.66178756729,0.0,2
1,1,0,0,1,1,0,30,117.65141473156852,1.0,7,3.815563957005084,3.8539707315709695,0,2,0.0003061409,0.9996939,8317.651414731568,0.9996938705444336,1099.663257598877,9417.314672330445,0.0,0
0,0,1,0,1,1,0,27,213.32877288331744,1.0,1,2.6299383678940003,2.5537110041009816,0,2,0.2604698,0.7395302,1813.3287728833175,0.7395302057266235,813.4832262992859,2626.8119991826034,0.0,0
0,1,0,0,1,1,1,28,144.16861114694694,1.0,1,1.8861275568575728,1.0627131073916891,1,0,0.9947783,0.0052217245,1744.168611146947,0.005221724510192871,5.743896961212158,1749.912508108159,0.0,3
1,1,1,1,0,6,1,28,93.19541516821371,6.0,1,1.3676934674486831,0.1107117426095272,1,3,0.9971378,0.002862215,1693.1954151682137,0.017173290252685547,18.8906192779541,1712.0860344461678,0.0,2
1,0,0,0,1,1,0,28,36.82672507130644,1.0,1,1.161804644932482,0.8460935693141598,1,0,0.9733984,0.026601613,1636.8267250713066,0.02660161256790161,29.261773824691772,1666.0884988959983,0.0,3
1,1,0,0,1,1,1,28,0.7965952030563983,1.0,5,1.2469497503662392,1.2454049715888376,0,0,0.012335543,0.98766446,6000.796595203056,0.9876644611358643,1086.4309072494507,7087.227502452507,0.0,3
1,1,0,0,1,12,1,31,132.8585077031733,12.0,3,0.6089382586132706,0.6219081108485115,0,1,0.0012710255,0.998729,3932.8585077031735,11.984747886657715,13183.222675323486,17116.08118302666,0.0,3
0,1,1,1,1,6,0,33,223.68510784190624,6.0,4,1.1551559836995366,1.2074647085167405,0,1,0.00089648773,0.9991035,5123.685107841906,5.9946209192276,6594.08301115036,11717.768118992266,0.0,1
0,1,0,0,1,1,1,26,62.41295556801904,1.0,2,3.5128152379517066,3.3120151929882176,0,2,0.010263554,0.98973644,2762.4129555680192,0.9897364377975464,1088.710081577301,3851.1230371453203,0.0,0
1,1,0,0,1,12,1,32,214.9450996095024,11.0,5,0.6997485810029433,0.6866204870695771,0,1,0.00019554397,0.99980444,6214.945099609502,10.997848808765411,12097.633689641953,18312.578789251456,1.0,3
0,1,1,1,1,1,1,30,205.960549680206,1.0,4,1.0039181181549126,1.085472971622322,0,0,0.006301793,0.9936982,5105.960549680206,0.9936981797218323,1093.0679976940155,6199.0285473742215,0.0,1
1,1,1,1,1,1,1,33,143.232451790641,1.0,2,3.6110216442325633,3.5781444319821345,0,2,0.0014198526,0.99858016,2843.232451790641,0.9985801577568054,1098.438173532486,3941.670625323127,0.0,0
1,1,1,1,1,1,1,33,369.2343207761203,1.0,3,1.6748719502736362,1.593046781558149,0,2,0.00203833,0.99796164,4169.2343207761205,0.9979616403579712,1097.7578043937683,5266.992125169889,0.0,1
0,1,1,1,1,12,1,24,151.26465097780047,12.0,6,3.0076957722279145,2.9681973766757586,0,1,0.00023677948,0.9997632,7251.264650977801,11.997158288955688,13196.874117851257,20448.138768829056,0.0,1
0,0,1,0,1,6,0,32,327.20363369324286,6.0,1,1.3576472564486144,1.35183392109694,0,0,0.0042954176,0.9957046,1927.2036336932429,5.974227547645569,6571.650302410126,8498.853936103369,0.0,3
0,1,0,0,1,1,0,29,142.92619557969357,1.0,6,1.9952549277786948,1.7343396330036307,0,2,0.01638112,0.98361886,7242.926195579694,0.9836188554763794,1081.9807410240173,8324.906936603711,0.0,3
1,0,1,1,1,1,0,30,25.62840601013123,1.0,4,1.7633585962532767,1.7727544551163767,0,0,0.043863975,0.95613605,4925.628406010132,0.9561360478401184,1051.7496526241302,5977.378058634262,0.0,3
0,1,0,0,1,1,0,25,193.38991274436935,1.0,0,1.5873152178466103,1.604880770662739,1,0,0.9810245,0.018975496,693.3899127443693,0.018975496292114258,20.873045921325684,714.262958665695,0.0,3
0,1,1,1,1,1,0,29,39.04936013185943,1.0,5,1.0765830192775154,0.9679597183336288,0,0,0.08816551,0.9118345,6039.049360131859,0.9118344783782959,1003.0179262161255,7042.067286347985,0.0,1
1,0,1,0,1,1,1,33,8.42870120146074,1.0,4,0.4085812083443148,0.2716640749581687,0,0,0.01424605,0.98575395,4908.428701201461,0.9857539534568787,1084.3293488025665,5992.758050004028,0.0,3
1,1,0,0,1,1,1,32,442.97635544956887,1.0,1,1.8846850020767243,1.9692095350694496,0,2,0.0030019616,0.996998,2042.976355449569,0.9969980120658875,1096.6978132724762,3139.674168722045,0.0,0
0,1,0,1,1,1,1,25,265.08021146369634,1.0,8,1.6396664983958291,1.5415323926463222,0,0,0.0064882264,0.9935118,9565.080211463697,0.9935117959976196,1092.8629755973816,10657.943187061079,0.0,1
1,1,1,1,1,12,0,30,221.2161905257676,12.0,9,0.0,0.0468699914533376,0,1,7.144333e-05,0.99992853,10621.216190525767,11.999142408370972,13199.056649208069,23820.272839733836,0.0,1
0,1,0,0,1,6,1,29,230.591940947735,6.0,9,0.7507788789813128,0.7237109915521286,0,0,0.0006044607,0.99939555,10630.591940947736,5.996373295783997,6596.010625362396,17226.60256631013,0.0,3
0,1,0,0,1,1,1,33,73.66193879677195,1.0,2,1.018481210097514,1.1369360546260674,0,0,0.109876044,0.89012396,2773.661938796772,0.8901239633560181,979.1363596916199,3752.798298488392,0.0,3
1,0,1,0,1,6,0,25,224.6000164880552,3.0,2,1.7290020615749906,1.2039871889009115,1,0,0.9458089,0.054191113,2924.600016488055,0.16257333755493164,178.8306713104248,3103.43068779848,3.0,3
0,0,1,1,1,6,0,29,58.62395169196739,6.0,2,1.9729861269267253,1.938463937550111,0,1,0.02094444,0.9790556,2758.6239516919672,5.874333500862122,6461.766850948334,9220.3908026403,0.0,1
0,1,0,0,1,1,0,30,106.42966754220916,1.0,3,2.4272552352745285,1.909613227207779,1,2,0.8037963,0.19620371,3906.4296675422092,0.19620370864868164,215.8240795135498,4122.253747055759,0.0,0
1,1,0,1,1,1,0,32,13.45485959850933,1.0,1,1.8996615564564328,1.9642966177177936,0,0,0.090028144,0.90997183,1613.4548595985093,0.9099718332290649,1000.9690165519714,2614.4238761504807,0.0,3
0,1,0,0,1,1,0,33,7.142134855871774,1.0,8,0.6532717768290248,0.7560807735487152,0,0,0.009032047,0.9909679,9307.142134855872,0.9909679293632507,1090.0647222995758,10397.206857155448,0.0,3
0,1,1,1,1,1,0,22,169.22259163210754,1.0,1,2.3149668841186086,1.4205762804713291,1,0,0.99902475,0.0009752512,1769.2225916321077,0.0009752511978149414,1.0727763175964355,1770.295367949704,0.0,1
1,1,0,0,1,1,0,26,113.06750354726616,1.0,12,1.1123148474819256,1.1514940378861709,0,0,0.0061851535,0.9938148,13813.067503547267,0.9938148260116577,1093.1963086128235,14906.26381216009,0.0,3
1,0,0,0,1,1,0,20,304.53564862950003,1.0,1,2.4841113992502826,2.573158715148882,0,0,0.24847125,0.75152874,1904.5356486295,0.7515287399291992,826.6816139221191,2731.217262551619,0.0,3
0,1,0,0,1,1,0,30,40.55941737577624,1.0,26,1.6630335970742496,1.7503012803414824,0,2,0.004520245,0.99547976,29140.559417375775,0.9954797625541687,1095.0277388095856,30235.58715618536,0.0,0
0,1,0,0,1,1,0,28,96.7324967856962,1.0,1,2.168936074466965,2.2343834775824885,0,2,0.64578015,0.35421985,1696.7324967856962,0.35421985387802124,389.64183926582336,2086.3743360515195,0.0,3
0,1,1,1,0,12,1,25,226.3035456150317,12.0,2,2.052248208156814,2.033183112007376,0,3,0.0021503987,0.9978496,2926.303545615032,11.974195003509521,13171.614503860474,16097.918049475506,0.0,2
1,1,0,0,1,1,0,29,235.0321455341833,1.0,6,0.6184988711869441,0.7145955377138504,0,0,0.0011631758,0.9988368,7335.032145534184,0.9988368153572083,1098.720496892929,8433.752642427113,0.0,3
1,0,1,0,1,1,1,27,123.77147845977082,1.0,1,0.3722011547988908,0.413586047284734,0,0,0.3570078,0.6429922,1723.7714784597708,0.6429921984672546,707.2914183139801,2431.062896773751,0.0,3
1,1,0,0,1,1,0,29,87.13120561136442,1.0,0,0.0,0.0,1,0,0.9564606,0.043539405,587.1312056113644,0.04353940486907959,47.89334535598755,635.024550967352,0.0,3
0,0,0,1,1,1,0,29,217.3584485145724,1.0,2,1.5974880421825777,1.6140123756160472,0,0,0.07917,0.92083,2917.3584485145725,0.9208300113677979,1012.9130125045776,3930.27146101915,0.0,3
0,1,1,1,0,1,0,28,180.2498283970189,1.0,5,2.7229914421909043,2.7164327380348907,0,3,0.002141878,0.9978581,6180.249828397019,0.9978581070899963,1097.643917798996,7277.893746196015,0.0,2
1,1,0,0,1,1,1,27,139.89310667228642,1.0,0,2.3221324554094744,1.8384355814978333,1,2,0.98961174,0.010388255,639.8931066722864,0.01038825511932373,11.427080631256104,651.3201873035425,0.0,3
0,1,0,0,1,1,0,29,311.18718681096647,1.0,1,1.9914064058362888,1.9840922221990407,0,2,0.041606445,0.9583936,1911.1871868109665,0.9583935737609863,1054.232931137085,2965.4201179480515,0.0,3
1,1,1,1,1,1,0,29,178.94153027261623,1.0,0,1.4307648829785773,0.3312512763671123,1,0,0.99977547,0.0002245307,678.9415302726162,0.00022453069686889648,0.24698376655578613,679.188514039172,0.0,3
1,1,1,0,1,1,0,31,192.0207867783857,1.0,6,1.2854267713450829,1.3388441144466376,0,0,0.0020646693,0.99793535,7292.020786778386,0.9979353547096252,1097.7288901805878,8389.749676958974,0.0,3
1,0,1,0,1,1,1,27,155.9748511285859,1.0,1,1.5487839183328125,1.622759210728364,0,0,0.32217744,0.6778226,1755.974851128586,0.6778225898742676,745.6048488616943,2501.5796999902805,0.0,3
1,1,0,0,1,1,0,28,167.1402101114066,1.0,4,3.0466629807015084,3.0248399558863617,0,2,0.0048345737,0.9951654,5067.140210111406,0.9951654076576233,1094.6819484233856,6161.822158534792,0.0,0
1,1,1,1,0,6,0,27,274.0847632435824,6.0,8,1.895460755614688,1.7220147147728198,0,3,0.00385128,0.9961487,9574.084763243582,5.9768922328948975,6574.581456184387,16148.666219427969,0.0,2
0,1,0,0,1,6,1,34,44.793117931280285,6.0,4,1.1789816017168009,1.3244398771371195,0,0,0.0013833835,0.99861664,4944.79311793128,5.991699814796448,6590.8697962760925,11535.662914207373,0.0,3
1,1,1,0,1,1,1,36,131.39313537431556,1.0,15,2.269303979553256,2.3556209177259664,0,2,0.0007042308,0.9992958,17131.393135374317,0.9992957711219788,1099.2253482341766,18230.618483608494,0.0,0
0,0,0,0,1,1,0,29,214.657805276616,1.0,1,0.0,0.0,1,0,0.72078973,0.27921027,1814.657805276616,0.27921026945114136,307.1312963962555,2121.7891016728718,0.0,3
1,1,1,1,1,12,0,38,242.58524502451976,12.0,4,2.2884933206508635,2.41539771904735,0,1,6.855545e-05,0.99993145,5142.58524502452,11.9991774559021,13199.09520149231,18341.68044651683,0.0,1
0,1,1,1,1,12,0,32,248.4249204680892,11.0,0,1.889913099340716,2.025784911199337,0,1,0.003803654,0.9961963,748.4249204680892,10.958159625530243,12053.975588083267,12802.400508551356,1.0,1
1,1,1,1,1,1,1,34,396.3994509419098,1.0,1,2.237812407357339,2.157834969155669,0,2,0.0014587506,0.99854124,1996.39945094191,0.9985412359237671,1098.3953595161438,3094.7948104580537,0.0,1
0,1,1,1,1,1,1,34,112.0859319091725,1.0,5,2.6695489515726187,2.717661872478008,0,2,0.0006361421,0.99936384,6112.085931909172,0.9993638396263123,1099.3002235889435,7211.386155498116,0.0,1
0,1,1,1,1,1,0,26,205.3853117608396,1.0,2,1.498636242673125,0.9747190455664247,1,0,0.9497289,0.050271094,2905.3853117608396,0.05027109384536743,55.298203229904175,2960.683514990744,0.0,3
0,1,1,0,1,1,0,29,87.39621230185787,1.0,0,2.243814412671019,1.7921199685276663,1,0,0.93867373,0.061326265,587.3962123018579,0.06132626533508301,67.45889186859131,654.8551041704492,0.0,3
1,1,0,0,1,1,0,34,83.89979198324994,1.0,2,3.9094205665299366,3.829655833474553,0,2,0.0020163667,0.99798363,2783.89979198325,0.9979836344718933,1097.7819979190826,3881.6817899023326,0.0,0
0,0,1,0,1,6,1,31,101.70673729717278,6.0,2,4.333893901846313,4.418045832637008,0,2,0.0006812188,0.9993188,2801.706737297173,5.995912671089172,6595.50393819809,9397.210675495262,0.0,0
0,1,1,1,1,1,0,23,77.02751560590595,1.0,0,3.1885021018530595,2.6448402432891167,1,2,0.9391249,0.060875118,577.0275156059059,0.060875117778778076,66.96262955665588,643.9901451625618,0.0,1
0,1,1,0,1,1,0,21,228.461171796184,1.0,0,1.2589217759452391,0.3140977349641405,1,0,0.9998863,0.00011372566,728.461171796184,0.00011372566223144531,0.12509822845458984,728.5862700246386,0.0,3
1,1,0,0,1,1,0,30,21.72879062721633,1.0,1,3.243459112804976,3.351649629086127,0,2,0.015124278,0.98487574,1621.7287906272163,0.9848757386207581,1083.3633124828339,2705.09210311005,0.0,0
0,1,0,0,1,1,1,33,69.20122993247116,1.0,3,0.9470354640926376,0.9800076644609188,0,0,0.03698866,0.9630113,3869.201229932471,0.9630113244056702,1059.3124568462372,4928.513686778708,0.0,3
0,1,1,0,0,6,0,24,119.86606702293284,6.0,3,1.8793797227498183,1.8899837384269949,0,3,0.08893851,0.91106147,3919.866067022933,5.466368794441223,6013.0056738853455,9932.871740908278,0.0,2
1,1,0,0,1,1,0,28,101.03736842838022,1.0,1,2.656633669177034,2.8655425579805853,0,2,0.15364444,0.84635556,1701.0373684283802,0.8463555574417114,930.9911131858826,2632.028481614263,0.0,0
1,1,1,1,1,6,0,32,160.3990954661268,6.0,6,3.0311522664470063,2.9972869152417863,0,1,0.0005229431,0.999477,7260.399095466127,5.996862173080444,6596.548390388489,13856.947485854616,0.0,1
1,1,0,1,1,12,1,31,208.84627668209603,12.0,10,2.276956145316541,2.127820852922232,0,1,0.0002751322,0.99972486,11708.846276682096,11.996698379516602,13196.368217468262,24905.214494150357,0.0,1
1,1,0,0,1,1,1,32,217.86321780617925,1.0,2,1.5098400769541906,1.6168448145049104,0,2,0.029274551,0.9707255,2917.8632178061794,0.9707254767417908,1067.7980244159698,3985.661242222149,0.0,3
1,1,1,0,1,6,0,32,312.7413785615853,4.0,0,0.7691391393416229,0.7805777667454257,0,0,0.07862094,0.9213791,812.7413785615853,3.685516357421875,4054.0679931640625,4866.809371725648,2.0,3
0,1,0,0,1,1,1,28,112.22574598102614,1.0,3,2.3100619181275945,2.265327799279411,0,2,0.046437893,0.9535621,3912.225745981026,0.9535620808601379,1048.9182889461517,4961.144034927178,0.0,0
0,1,0,1,1,1,1,31,181.1590905800317,1.0,0,2.07940950608012,1.7644813311075715,1,2,0.47184157,0.5281584,681.1590905800317,0.52815842628479,580.974268913269,1262.1333594933008,0.0,1
1,1,0,0,0,12,0,31,137.11579612674203,12.0,1,2.377820952346689,2.4376951333382184,0,3,0.027308851,0.9726912,1737.115796126742,11.67229413986206,12839.523553848267,14576.639349975008,0.0,2
